date,impressions reçues,impressions prises,revenu,key,inventaire,fillRate,cpm,site,emplacement,position,format,annonceur,impressions envoyees,discrepencies,impressions facturables,campagne
2017/03/30,1099,1086,0.36,7347813009,AdNetwork Fill,98.82%,0.33,Sportune,Sportune_728x90_RG_ATF,Haut,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/31,759,756,0.09,7347813009,AdNetwork Fill,99.60%,0.12,Sportune,Sportune_728x90_RG_ATF,Haut,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/01,39337,36525,4.44,7433491808,AdNetwork Fill,92.85%,0.12,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/02,39406,36191,5.86,7433491808,AdNetwork Fill,91.84%,0.16,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/03,42236,39849,7.33,7433491808,AdNetwork Fill,94.35%,0.18,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/04,33280,32239,8.94,7433491808,AdNetwork Fill,96.87%,0.28,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/05,29837,27792,6.98,7433491808,AdNetwork Fill,93.15%,0.25,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/06,59878,56463,9.09,7433491808,AdNetwork Fill,94.30%,0.16,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/07,72117,66425,7.1,7433491808,AdNetwork Fill,92.11%,0.11,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/08,52811,50171,9.23,7433491808,AdNetwork Fill,95.00%,0.18,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/09,46446,43801,5.82,7433491808,AdNetwork Fill,94.31%,0.13,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/10,33459,30968,8.85,7433491808,AdNetwork Fill,92.56%,0.29,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/11,32107,30035,7.4,7433491808,AdNetwork Fill,93.55%,0.25,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/12,39244,36680,8.26,7433491808,AdNetwork Fill,93.47%,0.23,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/13,80105,74759,6.87,7433491808,AdNetwork Fill,93.33%,0.09,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/14,25635,23990,4.29,7433491808,AdNetwork Fill,93.58%,0.18,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/15,30335,28362,6.19,7433491808,AdNetwork Fill,93.50%,0.22,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/16,43302,40745,3.24,7433491808,AdNetwork Fill,94.09%,0.08,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/17,32513,30582,4.64,7433491808,AdNetwork Fill,94.06%,0.15,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/18,27220,24995,7.38,7433491808,AdNetwork Fill,91.83%,0.3,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/19,33895,31664,4.14,7433491808,AdNetwork Fill,93.42%,0.13,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/20,50851,47407,3.53,7433491808,AdNetwork Fill,93.23%,0.07,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/21,25171,22792,3.22,7433491808,AdNetwork Fill,90.55%,0.14,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/22,29790,26744,3.58,7433491808,AdNetwork Fill,89.78%,0.13,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/23,96742,87525,15,7433491808,AdNetwork Fill,90.47%,0.17,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/24,81687,75582,15.33,7433491808,AdNetwork Fill,92.53%,0.2,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/25,73085,67070,16.49,7433491808,AdNetwork Fill,91.77%,0.25,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/26,53205,47391,8.93,7433491808,AdNetwork Fill,89.07%,0.19,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/27,66216,60438,11.4,7433491808,AdNetwork Fill,91.27%,0.19,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/28,36646,32803,10.09,7433491808,AdNetwork Fill,89.51%,0.31,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/29,44218,36987,7.05,7433491808,AdNetwork Fill,83.65%,0.19,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/30,66740,56521,6.08,7433491808,AdNetwork Fill,84.69%,0.11,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/31,47417,44002,8.65,7433491808,AdNetwork Fill,92.80%,0.2,Le Rugbynistere,LeRugbynistere_320x50_RG_ATF,Haut,320 x 100,Google Adsense,NA,NA,ND,ND
2017/03/01,7623,7417,0.12,7447721407,AdNetwork Fill,97.30%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/02,4069,3971,0.07,7447721407,AdNetwork Fill,97.59%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/03,3742,3623,0.06,7447721407,AdNetwork Fill,96.82%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/04,7037,6734,0.1,7447721407,AdNetwork Fill,95.69%,0.01,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/05,8814,8276,0.17,7447721407,AdNetwork Fill,93.90%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/06,5923,5587,0.1,7447721407,AdNetwork Fill,94.33%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/07,3995,3772,0.3,7447721407,AdNetwork Fill,94.42%,0.08,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/08,6116,5790,0.51,7447721407,AdNetwork Fill,94.67%,0.09,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/09,6464,6107,0.1,7447721407,AdNetwork Fill,94.48%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/10,4645,4365,0.07,7447721407,AdNetwork Fill,93.97%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/11,6281,5890,0.3,7447721407,AdNetwork Fill,93.77%,0.05,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
2017/03/12,7361,6987,0.12,7447721407,AdNetwork Fill,94.92%,0.02,AdMySports,AMS_728x90,Bas,728 x 90,Google Adsense,NA,NA,ND,ND
